Entity/Table Name,Entity/Table Physical_Name,Comment,Definition,Attribute/Column Name,Attribute/Column Physical_Name,Comment,Definition,Is FK,Is PK,Logical Data Type,Physical Data Type
line_coveragerestriction,line_coveragerestriction,,,written,written,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coveragerestriction,line_coveragerestriction,,,coveragerestriction_id,coveragerestriction_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coveragerestriction,line_coveragerestriction,,,coveragerestriction_deleted,coveragerestriction_deleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coveragerestriction,line_coveragerestriction,,,coveragerestrictionreason,coveragerestrictionreason,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coveragerestriction,line_coveragerestriction,,,coveragetorestrict,coveragetorestrict,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coveragerestriction,line_coveragerestriction,,,maxlimit,maxlimit,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coveragerestriction,line_coveragerestriction,,,mindeductible,mindeductible,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coveragerestriction,line_coveragerestriction,,,restrictedcoveragetype,restrictedcoveragetype,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coveragerestriction,line_coveragerestriction,,,conformed_digest,conformed_digest,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,policy_number,policy_number,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,policyreadonlyhistoryid,policyreadonlyhistoryid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,includedeleted,includedeleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,productkind,productkind,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,retrievepolicy_id,retrievepolicy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,data_id,data_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,policy_id,policy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,line_id,line_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,change,change,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,written,written,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,linediscounts_id,linediscounts_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,discount_id,discount_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,discount_deleted,discount_deleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,discounttype,discounttype,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,isoverride,isoverride,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,overridereason,overridereason,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,premiumdiscountsubtype,premiumdiscountsubtype,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,ratingapplieddiscountid,ratingapplieddiscountid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_discounts,line_discounts,,,conformed_digest,conformed_digest,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,policy_number,policy_number,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,policyreadonlyhistoryid,policyreadonlyhistoryid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,includedeleted,includedeleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,productkind,productkind,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,retrievepolicy_id,retrievepolicy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,data_id,data_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,policy_id,policy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,line_id,line_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,line_change,line_change,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,line_written,line_written,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,risk_id,risk_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,risk_deleted,risk_deleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,coverage_id,coverage_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,coverage_deleted,coverage_deleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,ratinginformation_id,ratinginformation_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,balancetopolicyminimumpremium,balancetopolicyminimumpremium,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,balancetovehicleminimumpremium,balancetovehicleminimumpremium,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,bureaupremium,bureaupremium,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,calculatedpremiumfactor,calculatedpremiumfactor,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,coverageratebookdate,coverageratebookdate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,customizationdollaramount,customizationdollaramount,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,monthlycounterofnewraterevision,monthlycounterofnewraterevision,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,policyexpensefee,policyexpensefee,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,rategen,rategen,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,valuationamount,valuationamount,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,valuationtype,valuationtype,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,vehicleexpensefee,vehicleexpensefee,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_ratinginformation,risk_ratinginformation,,,conformed_digest,conformed_digest,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,policy_number,policy_number,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,policyreadonlyhistoryid,policyreadonlyhistoryid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,includedeleted,includedeleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,productkind,productkind,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,retrievepolicy_id,retrievepolicy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,data_id,data_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,policy_id,policy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,line_id,line_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,line_change,line_change,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,line_written,line_written,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,risk_id,risk_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,risk_deleted,risk_deleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,vehicle_id,vehicle_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,vehicle_deleted,vehicle_deleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,vinsymbol_id,vinsymbol_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,vinsymbol_deleted,vinsymbol_deleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,antilockbrakes,antilockbrakes,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,antilockbraketype,antilockbraketype,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,antitheftdevice,antitheftdevice,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,classassignmethod,classassignmethod,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,classcode,classcode,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,collisionsymbol,collisionsymbol,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,collisionsymboloverride,collisionsymboloverride,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,comprehensivesymbol,comprehensivesymbol,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,comprehensivesymboloverride,comprehensivesymboloverride,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,costnewwithcustomizations,costnewwithcustomizations,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,daytimerunninglights,daytimerunninglights,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,description,description,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,enginetype,enginetype,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,hasfailedvinvalidation,hasfailedvinvalidation,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,hightheftvehicle,hightheftvehicle,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,isobodystyle,isobodystyle,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,lastchangedcollisionsymbol,lastchangedcollisionsymbol,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,lastchangedcomprehensivesymbol,lastchangedcomprehensivesymbol,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,lastchangedliabilitysymbol,lastchangedliabilitysymbol,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,legacyvehicletypecode,legacyvehicletypecode,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,liabilitysymbol,liabilitysymbol,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,liabilitysymboloverride,liabilitysymboloverride,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,make,make,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,model,model,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,passiverestraintdevice,passiverestraintdevice,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,performance,performance,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,vehicleratingcode,vehicleratingcode,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,vehicletype,vehicletype,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,vin,vin,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
vehicle_vinsymbol,vehicle_vinsymbol,,,vineditoverride,vineditoverride,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,policy_number,policy_number,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,policyreadonlyhistoryid,policyreadonlyhistoryid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,includedeleted,includedeleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,productkind,productkind,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,retrievepolicy_id,retrievepolicy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,data_id,data_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,policyadmin_id,policyadmin_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,transactions_id,transactions_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,transaction_id,transaction_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,charge,charge,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,commitfailure,commitfailure,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,commitstatus,commitstatus,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,convertedtransactiontype,convertedtransactiontype,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,createddate,createddate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,createduser,createduser,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,deprecatedby,deprecatedby,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,destinationpolicyid,destinationpolicyid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,effectivedate,effectivedate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,expirationdate,expirationdate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,globalbusinessprocessid,globalbusinessprocessid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,historyid,historyid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,isoutofsequence,isoutofsequence,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,issueddate,issueddate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,issuedusername,issuedusername,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,isvisibletocustomer,isvisibletocustomer,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,newpremium,newpremium,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,offsetdate,offsetdate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,onsetby,onsetby,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,originalcharge,originalcharge,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,originaleffectivedate,originaleffectivedate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,originalid,originalid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,policymanuscriptid,policymanuscriptid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,policynumber,policynumber,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,policystatus,policystatus,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,previoushistoryid,previoushistoryid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,priorpremium,priorpremium,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,product1,product1,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,productisreadonly,productisreadonly,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,proratefactor,proratefactor,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,quotetype,quotetype,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,ratingactivityid,ratingactivityid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,replacementid,replacementid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,revisionof,revisionof,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,scheduledate,scheduledate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,shortratefactor,shortratefactor,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,sourcepolicyid,sourcepolicyid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,state,state,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,status,status,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,statususer,statususer,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,statususercontext,statususercontext,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,termeffectivedate,termeffectivedate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,termpremium,termpremium,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,transactiondate,transactiondate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,type,type,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,typecaption,typecaption,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,waivechargecheck,waivechargecheck,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction,transaction,,,conformed_digest,conformed_digest,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction_reasons,transaction_reasons,,,policy_number,policy_number,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction_reasons,transaction_reasons,,,policyreadonlyhistoryid,policyreadonlyhistoryid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction_reasons,transaction_reasons,,,includedeleted,includedeleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction_reasons,transaction_reasons,,,productkind,productkind,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction_reasons,transaction_reasons,,,retrievepolicy_id,retrievepolicy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction_reasons,transaction_reasons,,,data_id,data_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction_reasons,transaction_reasons,,,policy_id,policy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction_reasons,transaction_reasons,,,policyadmin_id,policyadmin_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction_reasons,transaction_reasons,,,transactions_id,transactions_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
transaction_reasons,transaction_reasons,,,transaction_id,transaction_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
